     n      m             Cnm             Snm 
    86     12   -1.381914E-09    2.256743E-10 
    86     13   -6.413455E-10    9.057736E-10 
    86     14   -2.077589E-09   -1.770608E-09 
    86     15   -7.020728E-10    1.246730E-09 
    86     16   -1.612430E-09   -1.038794E-09 
    86     17   -1.460764E-10   -1.475199E-09 
    86     18    1.707119E-09   -2.293976E-09 
    86     19    1.105286E-10    2.134975E-11 
    86     20    4.043234E-09   -1.618567E-09 
    86     21   -5.133219E-10    1.508409E-09 
    86     22    3.254678E-09    1.516930E-09 
    86     23    9.529017E-10    2.644509E-10 
    86     24    3.130297E-09   -5.692273E-10 
    86     25    1.326311E-09   -1.365674E-11 
    86     26    4.434404E-10   -2.811499E-10 
    86     27    1.495786E-09    2.301289E-09 
    86     28   -7.063390E-10   -1.362282E-09 
    86     29    2.309144E-09    1.420835E-10 
    86     30   -3.044520E-09   -1.482665E-09 
    86     31   -4.993159E-10    1.931228E-09 
    86     32    6.020953E-11   -1.464028E-09 
    86     33    2.742783E-09   -2.404296E-10 
    86     34   -1.213137E-09    3.047342E-09 
    86     35   -1.610262E-09   -8.470286E-10 
    86     36   -1.251087E-09   -1.302285E-09 
    86     37    1.695406E-09   -1.662327E-09 
    86     38    2.044689E-09    1.696855E-09 
    86     39   -1.504624E-09    1.368885E-09 
    86     40    2.315911E-09   -2.299106E-09 
    86     41   -1.654721E-09   -1.740527E-09 
    86     42    2.254898E-10   -1.738271E-09 
    86     43    6.483647E-10    6.058538E-10 
    86     44   -8.107014E-10   -1.132182E-09 
    86     45    1.642344E-09    4.928028E-10 
    86     46   -1.384350E-09    2.456291E-09 
    86     47    9.643260E-10   -2.896187E-09 
    86     48    1.418016E-09   -4.673891E-10 
    86     49    9.688142E-11    1.960558E-09 
    86     50    1.495381E-09   -1.948909E-09 
    86     51   -1.755629E-09    9.981771E-10 
    86     52    8.391088E-10   -1.904855E-09 
    86     53   -2.628994E-10    4.524512E-10 
    86     54   -6.676708E-11    9.548622E-10 
    86     55    7.727341E-11   -2.358520E-10 
    86     56    4.240306E-10    5.609505E-10 
    86     57   -4.574735E-10    2.016190E-11 
    86     58    1.003861E-09    1.649311E-09 
    86     59    7.711735E-10   -2.442636E-09 
    86     60    1.030841E-09   -2.636346E-09 
    86     61    5.263062E-10   -8.518485E-10 
    86     62    2.714865E-09    1.393010E-09 
    86     63    3.571219E-09   -2.824505E-09 
    86     64    1.345936E-09    4.034900E-09 
    86     65   -7.089632E-11    1.700597E-09 
    86     66   -2.867515E-09   -2.662242E-10 
    86     67    6.621989E-10    3.869277E-09 
    86     68   -6.616406E-10   -2.533205E-09 
    86     69    1.710461E-09   -2.674929E-09 
    86     70    1.794956E-09   -2.952281E-10 
    86     71   -1.914509E-09    7.697168E-11 
    86     72    4.460899E-09   -1.692493E-09 
    86     73    9.469845E-10    2.581881E-09 
    86     74    2.663673E-09   -8.439315E-10 
    86     75    3.922978E-09    3.499313E-09 
    86     76   -1.890993E-09    9.917373E-10 
    86     77   -2.228770E-09    1.946722E-09 
    86     78    3.929864E-09    1.282192E-09 
    86     79    8.932936E-10   -6.758608E-10 
    86     80   -9.952027E-11    1.308896E-09 
    86     81    9.402687E-10   -1.615901E-09 
    86     82    4.452762E-09    4.182542E-10 
    86     83   -6.969146E-10   -1.773359E-09 
    86     84   -4.880263E-10    2.123132E-09 
    86     85   -3.137964E-10    1.992191E-09 
    86     86    9.531725E-10   -1.547525E-09 
    87      0    1.738724E-09    1.738724E-09 
    87      1    6.909558E-10   -2.532782E-09 
    87      2   -1.022785E-09    9.974088E-10 
    87      3    4.895322E-10    1.736217E-11 
    87      4   -9.313271E-10   -6.968443E-10 
    87      5    2.150721E-09    1.296569E-09 
    87      6   -1.189139E-09    9.203677E-10 
    87      7    2.610656E-09    3.215088E-10 
    87      8    6.459827E-10   -1.223670E-09 
    87      9   -1.152567E-10    1.321139E-10 
    87     10    1.213573E-09   -5.254024E-10 
    87     11   -8.980824E-10   -1.810180E-09 
    87     12   -9.355334E-11    9.772913E-10 
    87     13   -8.141259E-10   -4.543911E-10 
    87     14   -1.245657E-09   -1.958246E-09 
    87     15    2.104965E-10    6.828991E-10 
    87     16   -1.013576E-09    7.678196E-10 
    87     17   -1.275142E-09   -1.897705E-09 
    87     18    3.189354E-09    1.647357E-09 
    87     19   -4.122851E-10   -1.924752E-09 
    87     20   -1.246068E-09   -3.970145E-10 
    87     21   -1.679057E-10    1.418559E-09 
    87     22   -5.630766E-10   -2.141826E-09 
    87     23    2.030177E-09   -1.350820E-09 
    87     24    1.322683E-09   -1.415522E-09 
    87     25    9.959109E-10    5.878317E-11 
    87     26    1.227940E-09   -2.016645E-09 
    87     27    3.265680E-09    1.334274E-09 
    87     28   -7.586582E-10   -1.735835E-09 
    87     29    1.334064E-09   -1.410371E-09 
    87     30   -1.344306E-09    1.279633E-09 
    87     31    1.606401E-09    1.326912E-10 
    87     32   -1.378505E-09    2.992577E-10 
    87     33   -7.626764E-10    4.639456E-10 
    87     34   -1.390863E-09    2.275132E-09 
    87     35   -4.491135E-09   -1.867576E-11 
    87     36    2.082005E-09   -9.789392E-10 
    87     37    2.426141E-09   -1.993960E-09 
    87     38    2.212405E-09    1.082968E-09 
    87     39   -4.542543E-10    4.223543E-09 
    87     40    1.941659E-09   -3.304699E-09 
    87     41    1.829648E-09   -7.084167E-10 
    87     42    1.222136E-09    7.361057E-10 
    87     43   -8.118918E-10   -4.635863E-10 
    87     44   -2.392065E-10    5.039385E-10 
    87     45   -6.251471E-11    5.851088E-10 
    87     46   -6.630053E-10   -1.630221E-09 
    87     47    8.074489E-10   -1.254394E-09 
    87     48    2.212252E-09    2.445849E-09 
    87     49    8.271652E-10    2.426937E-09 
    87     50   -1.497034E-10    1.295991E-09 
    87     51   -5.645029E-10    1.766211E-09 
    87     52   -3.871048E-11   -5.658449E-10 
    87     53   -1.433380E-10    1.657194E-10 
    87     54   -2.772296E-10    2.361300E-09 
    87     55   -2.718382E-09    4.811290E-10 
    87     56   -7.791238E-10   -1.203544E-10 
    87     57    5.568919E-11   -1.228888E-09 
    87     58    3.863825E-10   -2.647070E-09 
    87     59    1.045756E-09    3.330407E-10 
    87     60    7.232133E-10   -4.092846E-10 
    87     61   -1.977522E-10    1.844877E-09 
    87     62    6.998970E-10   -1.900260E-09 
    87     63   -2.600972E-09   -2.154133E-09 
    87     64    3.294349E-09   -7.043014E-11 
    87     65   -2.673836E-09   -2.331443E-09 
    87     66    5.753147E-10   -1.279153E-09 
    87     67    3.070507E-09   -1.946584E-09 
    87     68   -1.835112E-10   -1.442391E-09 
    87     69    1.937699E-09    7.527108E-10 
    87     70    5.710444E-10    4.753447E-09 
    87     71    3.893591E-10    1.342747E-09 
    87     72   -2.699631E-09   -1.850606E-09 
    87     73   -2.534527E-10   -3.349437E-09 
    87     74    5.388546E-10   -2.783775E-09 
    87     75    5.868781E-11   -5.858185E-10 
    87     76    5.349912E-10   -1.388730E-09 
    87     77    2.735142E-09   -6.231843E-10 
    87     78    1.920492E-09    1.113426E-09 
    87     79    8.992242E-10   -9.947823E-10 
    87     80    4.995155E-10    1.297034E-09 
    87     81    1.142216E-10    2.721976E-09 
    87     82   -9.059788E-10   -1.895367E-09 
    87     83   -5.945767E-10    8.355746E-10 
    87     84    3.669914E-10   -2.389477E-09 
    87     85   -1.536385E-09   -1.447296E-09 
    87     86   -7.101823E-10   -3.192014E-09 
    87     87    1.224431E-09    1.818374E-09 
    88      0    1.828997E-09    1.828997E-09 
    88      1   -1.476463E-10   -1.574281E-09 
    88      2   -2.859798E-09   -5.813345E-10 
    88      3    1.050493E-09   -9.698969E-10 
    88      4    1.191162E-10    1.023777E-09 
    88      5    7.822640E-10   -2.933111E-10 
    88      6    7.829883E-10    3.934948E-10 
    88      7    1.075502E-09    1.432194E-10 
    88      8    1.836475E-10   -6.687170E-10 
    88      9    1.087652E-09   -2.056501E-10 
    88     10    2.639177E-09   -1.003190E-09 
    88     11    2.091807E-09    4.899147E-10 
    88     12    1.062815E-09   -2.275845E-09 
    88     13    9.044999E-10    1.992760E-09 
    88     14   -8.600680E-10    2.209445E-10 
    88     15    8.792216E-11   -7.524918E-11 
    88     16   -4.517237E-10    1.768368E-09 
    88     17   -9.997984E-10    1.344107E-09 
    88     18   -2.175999E-09    3.412109E-09 
    88     19   -1.521691E-09    8.059724E-10 
    88     20   -2.871373E-09   -9.549609E-10 
    88     21    1.040382E-09    6.295236E-10 
    88     22   -3.083453E-09   -1.730815E-09 
    88     23    2.550281E-09    1.266764E-09 
    88     24   -2.251071E-09   -2.637720E-09 
    88     25   -2.671535E-10    1.614721E-09 
    88     26   -1.572857E-09   -8.568953E-10 
    88     27    9.456459E-10    8.114411E-10 
    88     28   -1.496813E-09    6.033325E-10 
    88     29   -6.179510E-10    2.289667E-10 
    88     30    2.725912E-09    1.073444E-09 
    88     31   -8.375474E-10   -3.721377E-09 
    88     32    8.485882E-10    4.167629E-10 
    88     33   -8.099701E-10   -1.211398E-09 
    88     34    8.910955E-10    8.919500E-10 
    88     35   -1.231644E-09   -1.255854E-10 
    88     36    1.141129E-09   -5.496503E-11 
    88     37   -1.504779E-10    1.324391E-09 
    88     38    7.093830E-11    1.482463E-09 
    88     39    1.257935E-09    1.272624E-09 
    88     40   -1.127214E-09   -2.235559E-09 
    88     41    3.468335E-09   -1.932544E-10 
    88     42    1.046637E-09   -6.511747E-10 
    88     43    6.813405E-10   -1.710338E-09 
    88     44    1.520919E-09    1.528708E-10 
    88     45    1.523378E-09    3.351947E-10 
    88     46   -1.562829E-09   -1.047650E-09 
    88     47   -2.082306E-11    1.500127E-09 
    88     48    3.324111E-09    3.212307E-09 
    88     49   -3.828279E-09    2.465259E-09 
    88     50   -1.008105E-09    1.050362E-09 
    88     51   -6.855495E-10    9.007933E-10 
    88     52   -7.848696E-10   -3.333883E-10 
    88     53    4.183555E-10   -1.415906E-09 
    88     54    3.660300E-10   -3.164964E-10 
    88     55   -6.669409E-10    2.055760E-09 
    88     56   -5.139271E-10    1.824060E-09 
    88     57    4.401604E-10   -7.736640E-10 
    88     58    5.025423E-10    4.522953E-10 
    88     59    7.100931E-10    2.359213E-09 
    88     60    1.498423E-10    9.811549E-10 
    88     61    1.541453E-11    1.116059E-09 
    88     62    2.277663E-10   -1.091798E-09 
    88     63   -5.916654E-10   -3.515734E-10 
    88     64    3.539325E-09   -2.499924E-10 
    88     65   -3.217890E-09    1.950740E-10 
    88     66    9.699929E-10   -1.583261E-09 
    88     67    4.188718E-10   -2.020383E-09 
    88     68    1.137988E-09    2.383801E-09 
    88     69   -1.642221E-11   -2.610346E-10 
    88     70   -9.525883E-11    2.030215E-09 
    88     71   -1.482886E-09   -1.683949E-09 
    88     72    2.158527E-09   -2.936146E-09 
    88     73    1.810261E-09    2.163162E-09 
    88     74   -4.902068E-10   -1.515038E-09 
    88     75   -6.506786E-10    1.393686E-09 
    88     76   -2.692710E-09    1.039507E-09 
    88     77   -4.308014E-10   -2.684908E-11 
    88     78   -8.541712E-10   -9.112570E-10 
    88     79    3.831720E-10    6.444249E-10 
    88     80   -1.289014E-09   -2.817640E-09 
    88     81    4.143858E-09   -1.160933E-09 
    88     82    1.037854E-09    1.946601E-10 
    88     83   -2.106456E-09    1.031840E-09 
    88     84   -1.612006E-09   -2.941460E-10 
    88     85    4.569118E-11    3.247231E-09 
    88     86   -4.598124E-10    6.664884E-11 
    88     87    7.573350E-10    2.664975E-09 
    88     88   -8.116380E-11   -4.030067E-10 
    89      0   -7.057552E-10   -7.057552E-10 
    89      1   -1.101148E-09    1.775929E-09 
    89      2    7.114594E-10   -4.291663E-13 
    89      3   -3.217883E-09   -2.319722E-11 
    89      4   -3.435206E-10    2.188916E-10 
    89      5   -2.162156E-09    4.936092E-10 
    89      6   -1.867980E-09   -3.809767E-10 
    89      7    1.041861E-09    1.868924E-10 
    89      8    1.249789E-09    1.940082E-10 
    89      9   -2.785409E-09    3.617259E-10 
    89     10    1.655308E-09    3.390951E-10 
    89     11    3.228586E-09    2.459652E-10 
    89     12    7.235603E-10   -1.855642E-10 
    89     13    2.820116E-09   -8.914785E-10 
    89     14    2.877703E-10    2.840798E-09 
    89     15    4.119930E-10    1.860835E-10 
    89     16   -9.534749E-10   -1.219329E-09 
    89     17    1.564602E-11    1.982273E-09 
    89     18   -7.596306E-10    1.474213E-09 
    89     19   -3.001274E-09    1.190476E-09 
    89     20   -9.231703E-10   -4.997288E-11 
    89     21   -5.207814E-10    7.642279E-10 
    89     22    1.184662E-09    1.270822E-09 
    89     23   -1.614065E-09    7.152803E-10 
    89     24   -3.151002E-09    2.678171E-09 
    89     25   -1.915002E-09   -2.516677E-09 
    89     26   -8.598190E-10    2.701052E-10 
    89     27    1.134074E-10   -1.843282E-09 
    89     28   -1.943414E-09    2.869388E-09 
    89     29   -1.422645E-09    6.716639E-10 
    89     30    2.626936E-09   -2.454281E-10 
    89     31   -1.331664E-09   -1.111821E-09 
    89     32    3.596006E-11    1.392409E-10 
    89     33   -4.725380E-10   -6.196832E-10 
    89     34    1.138094E-09   -1.957646E-09 
    89     35    9.633895E-10    5.352322E-10 
    89     36    5.319035E-10   -8.654695E-10 
    89     37   -1.162576E-09    3.973689E-09 
    89     38    3.415635E-10   -5.989989E-10 
    89     39    6.945604E-10   -6.058519E-10 
    89     40   -4.689286E-10    4.904298E-10 
    89     41    1.669168E-09   -1.152980E-09 
    89     42   -7.476352E-10    1.484248E-10 
    89     43    1.915563E-10   -1.107937E-09 
    89     44    4.400986E-09   -7.057933E-10 
    89     45   -2.815879E-10   -4.657524E-10 
    89     46   -5.338553E-10   -1.381271E-09 
    89     47    1.257334E-09    1.793531E-09 
    89     48   -2.433537E-09    1.633298E-10 
    89     49   -1.483547E-09    4.770176E-10 
    89     50   -8.708433E-10   -2.309844E-09 
    89     51   -2.671855E-10    6.843403E-13 
    89     52    4.766464E-10    1.309745E-10 
    89     53   -1.197734E-10   -4.754865E-10 
    89     54    1.120187E-09   -2.094800E-09 
    89     55    3.141066E-10    1.188831E-09 
    89     56   -7.981844E-10    2.105587E-09 
    89     57   -1.522807E-09    2.641874E-10 
    89     58   -2.981630E-10   -1.401107E-09 
    89     59   -1.150773E-09   -1.739762E-09 
    89     60   -1.801002E-09    2.512567E-10 
    89     61   -7.786661E-10    1.020917E-09 
    89     62    8.309621E-10    3.326869E-09 
    89     63    2.405175E-09    2.111150E-09 
    89     64   -1.587443E-09    1.098707E-09 
    89     65   -1.787816E-11    1.749277E-09 
    89     66   -1.767210E-09   -2.280480E-09 
    89     67   -2.974568E-09    1.607742E-09 
    89     68   -7.665016E-10    2.924334E-10 
    89     69   -1.114448E-09    4.237276E-10 
    89     70   -3.003861E-09   -9.704101E-10 
    89     71    1.458746E-10   -2.078936E-09 
    89     72    2.511397E-10    8.035050E-10 
    89     73   -2.521451E-10    1.180067E-09 
    89     74   -1.893694E-09   -1.858003E-10 
    89     75   -2.669746E-09    1.820195E-09 
    89     76   -2.059890E-09   -2.459767E-09 
    89     77    1.988830E-09    4.438115E-10 
    89     78    9.191706E-10    5.422252E-10 
    89     79   -4.910319E-10    1.567244E-09 
    89     80   -9.979408E-10   -1.907573E-09 
    89     81   -2.999820E-09    1.077332E-09 
    89     82    3.244948E-10    6.626301E-11 
    89     83    1.662542E-09   -1.159209E-09 
    89     84    2.479516E-10    5.092438E-10 
    89     85   -6.057611E-10    9.150335E-10 
    89     86    1.182303E-09   -8.448793E-10 
    89     87   -6.933365E-10    8.933617E-10 
    89     88   -3.089872E-09    1.306908E-09 
    89     89    1.888531E-09   -6.532492E-10 
    90      0   -4.067877E-10   -4.067877E-10 
    90      1   -5.986657E-10   -9.857259E-10 
    90      2   -1.022242E-09   -2.789146E-10 
    90      3   -4.568982E-11    1.233248E-09 
    90      4    3.459348E-11    6.802888E-10 
    90      5   -1.589958E-09   -9.594722E-10 
    90      6   -3.517079E-10    5.251038E-10 
    90      7    6.677716E-10    1.731109E-09 
    90      8    4.999001E-10    2.044458E-10 
    90      9   -3.135587E-09    6.187556E-11 
